"","Crop","Plot","Range","Unique.ID","Lentil","Wheat","Rep_gen","Facet","Combo","Rep_combo","Type","Col","Row","Block","BlockRow","BlockCol","Name","ENV","Planting.Date..date.","HD","HT","MAT","LD","YLD","Y.ADJ","TWT","KWT","PRO","Notes"
"3230","Wheat",3499,2,"3499-W073","L088","W073",7,"W071_W080","L088-W073",1,"Treatment",2,11,7,1,2,"AC Pathfinder","Clavet2025","8-May-25",54,77,106,4,2245,6129,80.3,48.7,15.4,""
"3231","Wheat",3655,26,"3655-W073","L068","W073",8,"W071_W080","L068-W073",1,"Treatment",26,17,12,7,1,"AC Pathfinder","Clavet2025","8-May-25",58,97,107,4,2587,7063,81.3,51.2,15.4,""
"3232","Wheat",3723,18,"3723-W073","L028","W073",9,"W071_W080","L028-W073",1,"Treatment",18,19,10,9,3,"AC Pathfinder","Clavet2025","8-May-25",57,93,105,4,2252,6148,81,51.6,15.5,""
"3233","Wheat",5251,10,"5251-W073","L088","W073",10,"W071_W080","L088-W073",2,"Treatment",10,72,44,5,5,"AC Pathfinder","Clavet2025","8-May-25",57,86,105,4,2290,6253,81,52.8,15.6,""
"3234","Wheat",4264,17,"4264-W073","L058","W073",11,"W071_W080","L058-W073",1,"Treatment",17,38,22,9,2,"AC Pathfinder","Clavet2025","8-May-25",58,91,105,4,2278,6218,80.8,51.2,15.7,""
"3235","Wheat",5013,8,"5013-W073","L078","W073",12,"W071_W080","L078-W073",2,"Treatment",8,64,38,6,3,"AC Pathfinder","Clavet2025","8-May-25",57,95,107,4,2510,6852,81,50.7,15.7,""
"3236","Wheat",1789,9,"1789-W073","L078","W073",19,"W071_W080","L078-W073",1,"Treatment",9,29,14,9,4,"AC Pathfinder","Hunter2025","16-May-25",55,78,102,4,1881,5134,78.5,50.9,15.8,""
"3237","Wheat",4791,11,"4791-W073","L018","W073",13,"W071_W080","L018-W073",2,"Treatment",11,56,33,8,1,"AC Pathfinder","Clavet2025","8-May-25",57,88,105,4,2349,6413,81.3,51.6,15.8,""
"3238","Wheat",4896,5,"4896-W073","L098","W073",14,"W071_W080","L098-W073",2,"Treatment",5,60,37,2,5,"AC Pathfinder","Clavet2025","8-May-25",56,85,108,4,2268,6191,81.1,51,15.8,""
"3239","Wheat",4988,28,"4988-W073","L008","W073",15,"W071_W080","L008-W073",2,"Treatment",28,63,42,5,3,"AC Pathfinder","Clavet2025","8-May-25",57,85,105,4,1977,5397,80.9,49,15.8,""
"3240","Wheat",5094,14,"5094-W073","L048","W073",16,"W071_W080","L048-W073",2,"Treatment",14,67,39,9,4,"AC Pathfinder","Clavet2025","8-May-25",58,85,104,4,1678,4582,80.3,50.6,15.8,""
"3241","Wheat",4354,7,"4354-W073","L028","W073",17,"W071_W080","L028-W073",2,"Treatment",7,41,26,2,2,"AC Pathfinder","Clavet2025","8-May-25",57,90,105,4,2078,5674,77.5,48.8,16,""
"3242","Wheat",3955,26,"3955-W073","L098","W073",18,"W071_W080","L098-W073",1,"Treatment",26,28,18,8,1,"AC Pathfinder","Clavet2025","8-May-25",59,85,107,4,2202,6010,81,54.4,16.1,""
"3243","Wheat",1464,17,"1464-W073","L018","W073",20,"W071_W080","L018-W073",1,"Treatment",17,17,10,7,2,"AC Pathfinder","Hunter2025","16-May-25",55,95,102,5,2120,5788,79.6,53.7,16.2,""
"3244","Wheat",3608,13,"3608-W073","L078","W073",19,"W071_W080","L078-W073",1,"Treatment",13,15,9,5,3,"AC Pathfinder","Clavet2025","8-May-25",59,88,106,4,1940,5297,80.5,54,16.3,""
"3245","Wheat",3991,11,"3991-W073","L038","W073",20,"W071_W080","L038-W073",1,"Treatment",11,29,15,9,1,"AC Pathfinder","Clavet2025","8-May-25",57,90,106,4,1861,5081,80.1,53.4,16.6,""
"3246","Wheat",2101,2,"2101-W074","L048","W074",1,"W071_W080","L048-W074",2,"Treatment",1,40,25,1,1,"CDC Vivid","Hunter2025","16-May-25",57,100,104,1,2151,5871,77.5,47.3,15.2,""
"3247","Wheat",2866,15,"2866-W074","L028","W074",2,"W071_W080","L028-W074",2,"Treatment",15,66,39,8,5,"CDC Vivid","Hunter2025","16-May-25",58,100,104,1,2137,5833,78.5,50,15.2,""
"3248","Wheat",2206,15,"2206-W074","L068","W074",3,"W071_W080","L068-W074",2,"Treatment",15,43,27,4,5,"CDC Vivid","Hunter2025","16-May-25",56,97,104,1,2223,6068,77.8,47,15.7,""
"3249","Wheat",2827,7,"2827-W074","L088","W074",4,"W071_W080","L088-W074",2,"Treatment",7,65,38,7,2,"CDC Vivid","Hunter2025","16-May-25",58,103,106,1,2346,6404,79,49.5,15.7,""
"3250","Wheat",1676,16,"1676-W074","L048","W074",5,"W071_W080","L048-W074",1,"Treatment",16,25,16,5,1,"CDC Vivid","Hunter2025","16-May-25",54,70,105,5,1883,6447,76.7,54.6,15.8,""
"3251","Wheat",1729,9,"1729-W074","L018","W074",6,"W071_W080","L018-W074",1,"Treatment",9,27,14,7,4,"CDC Vivid","Hunter2025","16-May-25",56,80,106,1,1769,6057,76.4,49,16.2,""
"3252","Wheat",2138,23,"2138-W074","L078","W074",7,"W071_W080","L078-W074",2,"Treatment",23,41,29,2,3,"CDC Vivid","Hunter2025","16-May-25",56,88,105,1,2123,5795,77.4,48,16.2,""
"3253","Wheat",3049,12,"3049-W074","L018","W074",8,"W071_W080","L018-W074",2,"Treatment",12,72,45,5,2,"CDC Vivid","Hunter2025","16-May-25",56,96,104,1,2012,5494,78.4,46.6,16.2,""
"3254","Wheat",1268,28,"1268-W074","L038","W074",9,"W071_W080","L038-W074",1,"Treatment",28,10,6,9,3,"CDC Vivid","Hunter2025","16-May-25",56,102,106,1,2074,5661,77.6,50.9,16.4,""
"3255","Wheat",2408,8,"2408-W074","L038","W074",10,"W071_W080","L038-W074",2,"Treatment",8,50,32,2,3,"CDC Vivid","Hunter2025","16-May-25",56,87,105,1,1937,5288,77.7,47.3,16.5,""
"3256","Wheat",5218,18,"5218-W074","L088","W074",1,"W071_W080","L088-W074",2,"Treatment",18,71,46,4,3,"CDC Vivid","Clavet2025","8-May-25",60,95,109,1,2440,6662,79,52,16.5,""
"3257","Wheat",1351,10,"1351-W074","L068","W074",11,"W071_W080","L068-W074",1,"Treatment",10,13,8,3,5,"CDC Vivid","Hunter2025","16-May-25",57,98,105,1,2042,5574,78.1,50.4,16.6,""
"3258","Wheat",3139,19,"3139-W074","L008","W074",12,"W071_W080","L008-W074",2,"Treatment",19,75,46,8,4,"CDC Vivid","Hunter2025","16-May-25",56,92,104,1,2105,5748,77.9,46,16.7,""
"3259","Wheat",3540,21,"3540-W074","L018","W074",2,"W071_W080","L018-W074",1,"Treatment",21,13,11,3,1,"CDC Vivid","Clavet2025","8-May-25",59,85,107,1,1865,5091,78.2,49,16.7,""
"3260","Wheat",1745,25,"1745-W074","L028","W074",13,"W071_W080","L028-W074",1,"Treatment",25,27,17,7,5,"CDC Vivid","Hunter2025","16-May-25",55,75,105,1,1363,4668,76.2,48.5,16.8,""
"3261","Wheat",2643,3,"2643-W074","L058","W074",14,"W071_W080","L058-W074",2,"Treatment",3,59,37,1,3,"CDC Vivid","Hunter2025","16-May-25",58,96,106,1,2255,6156,78.6,48.9,16.8,""
"3262","Wheat",5156,16,"5156-W074","L018","W074",3,"W071_W080","L018-W074",2,"Treatment",16,69,46,2,1,"CDC Vivid","Clavet2025","8-May-25",61,90,108,1,1659,4530,78.5,49.8,17,""
"3263","Wheat",1146,26,"1146-W074","L008","W074",15,"W071_W080","L008-W074",1,"Treatment",26,6,6,5,1,"CDC Vivid","Hunter2025","16-May-25",56,90,107,1,2218,6055,76.9,52.4,17.3,""
"3264","Wheat",1986,26,"1986-W074","L078","W074",16,"W071_W080","L078-W074",1,"Treatment",26,35,24,6,1,"CDC Vivid","Hunter2025","16-May-25",56,90,106,1,1924,5253,77.6,51.8,17.3,""
"3265","Wheat",5337,17,"5337-W074","L068","W074",4,"W071_W080","L068-W074",2,"Treatment",17,75,46,8,2,"CDC Vivid","Clavet2025","8-May-25",60,99,111,1,2246,6132,78.5,50.2,17.5,""
"3266","Wheat",3010,10,"3010-W074","L098","W074",17,"W071_W080","L098-W074",2,"Treatment",10,71,44,4,5,"CDC Vivid","Hunter2025","16-May-25",55,90,105,1,1678,4581,77.6,48,17.6,""
"3267","Wheat",4129,29,"4129-W074","L008","W074",5,"W071_W080","L008-W074",1,"Treatment",29,33,24,4,4,"CDC Vivid","Clavet2025","8-May-25",60,95,108,1,2289,6250,79.6,51,17.8,""
"3268","Wheat",5291,30,"5291-W074","L078","W074",6,"W071_W080","L078-W074",2,"Treatment",30,74,48,7,5,"CDC Vivid","Clavet2025","8-May-25",60,100,110,1,2663,7269,79.3,52,17.8,""
"3269","Wheat",1118,3,"1118-W074","L058","W074",18,"W071_W080","L058-W074",1,"Treatment",3,5,1,4,3,"CDC Vivid","Hunter2025","16-May-25",54,82,105,1,1636,4466,77.3,51.8,17.9,""
"3270","Wheat",3699,19,"3699-W074","L098","W074",7,"W071_W080","L098-W074",1,"Treatment",19,18,10,8,4,"CDC Vivid","Clavet2025","8-May-25",58,97,108,1,2426,6622,78.4,49.2,17.9,""
"3271","Wheat",1424,4,"1424-W074","L088","W074",19,"W071_W080","L088-W074",1,"Treatment",4,16,7,6,4,"CDC Vivid","Hunter2025","16-May-25",57,91,105,1,1885,5145,77.3,50.2,18,""
"3272","Wheat",4258,23,"4258-W074","L058","W074",8,"W071_W080","L058-W074",1,"Treatment",23,38,23,9,3,"CDC Vivid","Clavet2025","8-May-25",59,87,110,1,1988,5427,77.5,51.3,18,""
"3273","Wheat",4616,16,"4616-W074","L058","W074",9,"W071_W080","L058-W074",2,"Treatment",16,50,34,2,1,"CDC Vivid","Clavet2025","8-May-25",58,89,107,1,2218,6055,77.9,48.6,18,""
"3274","Wheat",1862,22,"1862-W074","L098","W074",20,"W071_W080","L098-W074",1,"Treatment",22,31,23,2,2,"CDC Vivid","Hunter2025","16-May-25",54,82,106,1,1643,4485,77.3,50.4,18.1,""
"3275","Wheat",3741,1,"3741-W074","L068","W074",10,"W071_W080","L068-W074",1,"Treatment",1,21,13,1,1,"CDC Vivid","Clavet2025","8-May-25",54,75,106,1,1825,4983,75.6,45.3,18.2,""
"3276","Wheat",4925,25,"4925-W074","L008","W074",11,"W071_W080","L008-W074",2,"Treatment",25,61,41,3,5,"CDC Vivid","Clavet2025","8-May-25",61,98,111,1,2178,5947,78.6,50.4,18.2,""
"3277","Wheat",4830,11,"4830-W074","L028","W074",12,"W071_W080","L028-W074",2,"Treatment",11,57,33,9,1,"CDC Vivid","Clavet2025","8-May-25",57,96,109,1,2676,7305,78.5,49.8,18.4,""
"3278","Wheat",3453,13,"3453-W074","L078","W074",13,"W071_W080","L078-W074",1,"Treatment",13,10,3,9,3,"CDC Vivid","Clavet2025","8-May-25",56,89,106,1,1893,5168,78.1,50.8,18.5,""
"3279","Wheat",4597,4,"4597-W074","L038","W074",14,"W071_W080","L038-W074",2,"Treatment",4,49,31,1,4,"CDC Vivid","Clavet2025","8-May-25",56,89,106,1,2403,6561,77.5,50.2,18.5,""
"3280","Wheat",4978,18,"4978-W074","L048","W074",15,"W071_W080","L048-W074",2,"Treatment",18,63,40,5,3,"CDC Vivid","Clavet2025","8-May-25",56,85,108,1,2129,5812,77.9,50.9,18.7,""
"3281","Wheat",4148,13,"4148-W074","L048","W074",16,"W071_W080","L048-W074",1,"Treatment",13,34,21,5,3,"CDC Vivid","Clavet2025","8-May-25",60,91,110,1,2150,5871,78.6,51.4,18.9,""
"3282","Wheat",4162,2,"4162-W074","L028","W074",17,"W071_W080","L028-W074",1,"Treatment",2,35,19,6,2,"CDC Vivid","Clavet2025","8-May-25",55,79,109,1,2196,5994,77.2,51.8,18.9,""
"3283","Wheat",4908,8,"4908-W074","L098","W074",18,"W071_W080","L098-W074",2,"Treatment",8,61,38,3,3,"CDC Vivid","Clavet2025","8-May-25",58,90,109,1,2366,6460,78.1,50,19,""
"3284","Wheat",3906,15,"3906-W074","L038","W074",19,"W071_W080","L038-W074",1,"Treatment",15,26,15,6,5,"CDC Vivid","Clavet2025","8-May-25",57,90,107,1,1761,4809,77.3,50.3,19.2,""
"3285","Wheat",4233,13,"4233-W074","L088","W074",20,"W071_W080","L088-W074",1,"Treatment",13,37,21,8,3,"CDC Vivid","Clavet2025","8-May-25",59,80,109,1,1482,4046,76.6,51.3,19.5,""
"3286","Wheat",3157,24,"3157-W075","L048","W075",1,"W071_W080","L048-W075",2,"Treatment",24,76,47,9,4,"Commander","Hunter2025","16-May-25",57,81,101,1,2242,6120,76.5,47.8,14.1,""
"3287","Wheat",2594,14,"2594-W075","L088","W075",2,"W071_W080","L088-W075",2,"Treatment",14,56,33,8,4,"Commander","Hunter2025","16-May-25",56,79,104,1,1987,5425,76.8,47.6,14.3,""
"3288","Wheat",2214,7,"2214-W075","L058","W075",3,"W071_W080","L058-W075",2,"Treatment",7,43,26,4,2,"Commander","Hunter2025","16-May-25",55,77,101,1,2166,5914,77.5,50.4,14.6,""
"3289","Wheat",1148,28,"1148-W075","L008","W075",4,"W071_W080","L008-W075",1,"Treatment",28,6,6,5,3,"Commander","Hunter2025","16-May-25",56,83,103,1,2524,6890,75.3,49.4,14.7,""
"3290","Wheat",1157,24,"1157-W075","L088","W075",5,"W071_W080","L088-W075",1,"Treatment",24,7,5,6,4,"Commander","Hunter2025","16-May-25",56,75,104,1,2187,5971,75.6,51.2,14.9,""
"3291","Wheat",2986,15,"2986-W075","L028","W075",6,"W071_W080","L028-W075",2,"Treatment",15,70,45,3,5,"Commander","Hunter2025","16-May-25",56,80,103,1,2166,5914,76.6,47.6,14.9,""
"3292","Wheat",2681,20,"2681-W075","L098","W075",7,"W071_W080","L098-W075",2,"Treatment",20,60,40,2,5,"Commander","Hunter2025","16-May-25",56,80,101,1,2204,6018,75.4,47.8,15,""
"3293","Wheat",2433,28,"2433-W075","L078","W075",8,"W071_W080","L078-W075",2,"Treatment",28,51,36,3,3,"Commander","Hunter2025","16-May-25",58,85,106,1,2584,7054,76.7,47.6,15.1,""
"3294","Wheat",1681,21,"1681-W075","L028","W075",9,"W071_W080","L028-W075",1,"Treatment",21,25,17,5,1,"Commander","Hunter2025","16-May-25",55,62,104,1,1457,4989,78.2,48.5,15.2,""
"3295","Wheat",1303,3,"1303-W075","L058","W075",10,"W071_W080","L058-W075",1,"Treatment",3,12,7,2,3,"Commander","Hunter2025","16-May-25",55,77,103,1,2057,5616,76.7,50.4,15.3,""
"3296","Wheat",2245,25,"2245-W075","L068","W075",11,"W071_W080","L068-W075",2,"Treatment",25,44,29,5,5,"Commander","Hunter2025","16-May-25",55,70,101,1,1946,5313,76,47.1,15.3,""
"3297","Wheat",3178,3,"3178-W075","L018","W075",12,"W071_W080","L018-W075",2,"Treatment",3,76,43,9,3,"Commander","Hunter2025","16-May-25",55,67,102,1,1791,4888,77.1,49.2,15.3,""
"3298","Wheat",1394,27,"1394-W075","L048","W075",13,"W071_W080","L048-W075",1,"Treatment",27,15,12,5,2,"Commander","Hunter2025","16-May-25",54,71,102,1,2116,5777,76.1,51.6,15.4,""
"3299","Wheat",5238,23,"5238-W075","L068","W075",1,"W071_W080","L068-W075",2,"Treatment",23,72,47,5,3,"Commander","Clavet2025","8-May-25",58,74,107,1,2351,6419,78.5,47.5,15.4,""
"3300","Wheat",1161,20,"1161-W075","L018","W075",14,"W071_W080","L018-W075",1,"Treatment",20,7,4,6,5,"Commander","Hunter2025","16-May-25",54,69,103,1,2047,5587,76.4,50.6,15.6,""
"3301","Wheat",1102,19,"1102-W075","L078","W075",15,"W071_W080","L078-W075",1,"Treatment",19,5,4,4,4,"Commander","Hunter2025","16-May-25",54,70,104,1,2240,6114,76,51.8,15.7,""
"3302","Wheat",2462,2,"2462-W075","L038","W075",16,"W071_W080","L038-W075",2,"Treatment",2,52,31,4,2,"Commander","Hunter2025","16-May-25",56,74,103,1,1881,5136,76.6,49.7,15.7,""
"3303","Wheat",3484,17,"3484-W075","L088","W075",2,"W071_W080","L088-W075",1,"Treatment",17,11,10,1,2,"Commander","Clavet2025","8-May-25",56,68,105,1,1903,5195,78.4,50.3,15.8,""
"3304","Wheat",4329,29,"4329-W075","L088","W075",3,"W071_W080","L088-W075",2,"Treatment",29,40,30,1,4,"Commander","Clavet2025","8-May-25",59,71,107,1,2128,5809,78.5,51.9,15.8,""
"3305","Wheat",1941,20,"1941-W075","L038","W075",17,"W071_W080","L038-W075",1,"Treatment",20,34,22,5,5,"Commander","Hunter2025","16-May-25",54,67,101,1,1879,5130,76.3,50.2,15.9,""
"3306","Wheat",3537,24,"3537-W075","L028","W075",4,"W071_W080","L028-W075",1,"Treatment",24,13,11,3,4,"Commander","Clavet2025","8-May-25",57,78,106,1,2502,6832,78.8,50.6,15.9,""
"3307","Wheat",3646,26,"3646-W075","L058","W075",5,"W071_W080","L058-W075",1,"Treatment",26,16,12,6,1,"Commander","Clavet2025","8-May-25",60,76,109,1,2542,6940,78.8,52.3,15.9,""
"3308","Wheat",2273,8,"2273-W075","L008","W075",18,"W071_W080","L008-W075",2,"Treatment",8,45,26,6,3,"Commander","Hunter2025","16-May-25",54,70,103,1,1811,4943,75.8,50.1,16,""
"3309","Wheat",1271,30,"1271-W075","L068","W075",19,"W071_W080","L068-W075",1,"Treatment",30,11,12,1,5,"Commander","Hunter2025","16-May-25",56,80,103,1,2294,6263,76.3,51.5,16.1,""
"3310","Wheat",3553,8,"3553-W075","L018","W075",6,"W071_W080","L018-W075",1,"Treatment",8,13,8,3,3,"Commander","Clavet2025","8-May-25",57,74,108,1,2854,7790,78.6,52.1,16.1,""
"3311","Wheat",3771,30,"3771-W075","L048","W075",7,"W071_W080","L048-W075",1,"Treatment",30,22,18,2,5,"Commander","Clavet2025","8-May-25",61,79,107,1,2229,6085,78.9,52.7,16.2,""
"3312","Wheat",5179,22,"5179-W075","L098","W075",8,"W071_W080","L098-W075",2,"Treatment",22,70,47,3,2,"Commander","Clavet2025","8-May-25",58,71,107,1,2276,6213,78.4,50,16.3,""
"3313","Wheat",1698,23,"1698-W075","L098","W075",20,"W071_W080","L098-W075",1,"Treatment",23,26,17,6,3,"Commander","Hunter2025","16-May-25",54,67,103,1,1620,5548,75.8,49.6,16.4,""
"3314","Wheat",3357,24,"3357-W075","L068","W075",9,"W071_W080","L068-W075",1,"Treatment",24,7,5,6,4,"Commander","Clavet2025","8-May-25",57,73,107,1,2078,5674,78.3,51.4,16.4,""
"3315","Wheat",3584,24,"3584-W075","L098","W075",10,"W071_W080","L098-W075",1,"Treatment",24,14,11,4,4,"Commander","Clavet2025","8-May-25",57,81,107,1,2668,7285,78.9,52.5,16.4,""
"3316","Wheat",3441,1,"3441-W075","L008","W075",11,"W071_W080","L008-W075",1,"Treatment",1,10,1,9,1,"Commander","Clavet2025","8-May-25",57,63,107,1,2016,5504,77.9,52.2,16.5,""
"3317","Wheat",4573,28,"4573-W075","L018","W075",12,"W071_W080","L018-W075",2,"Treatment",28,49,36,1,3,"Commander","Clavet2025","8-May-25",60,67,107,1,1976,5393,77.9,52.1,16.5,""
"3318","Wheat",3917,4,"3917-W075","L078","W075",13,"W071_W080","L078-W075",1,"Treatment",4,26,13,6,4,"Commander","Clavet2025","8-May-25",57,75,108,1,2356,6432,77.9,49.9,16.6,""
"3319","Wheat",4465,16,"4465-W075","L078","W075",14,"W071_W080","L078-W075",2,"Treatment",16,45,28,6,1,"Commander","Clavet2025","8-May-25",57,75,106,1,2644,7218,78.2,49.6,16.6,""
"3320","Wheat",4851,11,"4851-W075","L038","W075",15,"W071_W080","L038-W075",2,"Treatment",11,59,39,1,1,"Commander","Clavet2025","8-May-25",58,71,106,1,2821,7702,78.7,51,16.6,""
"3321","Wheat",5126,15,"5126-W075","L058","W075",16,"W071_W080","L058-W075",2,"Treatment",15,68,45,1,5,"Commander","Clavet2025","8-May-25",59,65,107,1,1605,4383,77.9,51.4,16.6,""
"3322","Wheat",4942,19,"4942-W075","L048","W075",17,"W071_W080","L048-W075",2,"Treatment",19,62,40,4,4,"Commander","Clavet2025","8-May-25",57,70,106,1,2290,6253,78,51.6,16.9,""
"3323","Wheat",4934,27,"4934-W075","L028","W075",18,"W071_W080","L028-W075",2,"Treatment",27,62,42,4,2,"Commander","Clavet2025","8-May-25",57,72,107,1,2149,5867,78.1,50.9,17.1,""
"3324","Wheat",3937,17,"3937-W075","L038","W075",19,"W071_W080","L038-W075",1,"Treatment",17,27,16,7,2,"Commander","Clavet2025","8-May-25",58,70,105,1,2132,5821,78.2,52.1,17.3,""
"3325","Wheat",4405,16,"4405-W075","L008","W075",20,"W071_W080","L008-W075",2,"Treatment",16,43,28,4,1,"Commander","Clavet2025","8-May-25",56,70,105,1,2130,5815,77.8,48.2,17.4,""
"3326","Wheat",2193,28,"2193-W076","L088","W076",1,"W071_W080","L088-W076",2,"Treatment",28,43,30,4,3,"Enterprise","Hunter2025","16-May-25",56,100,104,1,1965,5365,78.8,43.5,13.9,""
"3327","Wheat",1747,27,"1747-W076","L018","W076",2,"W071_W080","L018-W076",1,"Treatment",27,27,18,7,2,"Enterprise","Hunter2025","16-May-25",55,71,105,1,1920,6577,78.7,45.7,14.8,""
"3328","Wheat",1987,27,"1987-W076","L058","W076",3,"W071_W080","L058-W076",1,"Treatment",27,35,24,6,2,"Enterprise","Hunter2025","16-May-25",56,100,103,3,2638,7203,79.5,42.3,14.8,""
"3329","Wheat",2613,28,"2613-W076","L068","W076",4,"W071_W080","L068-W076",2,"Treatment",28,57,36,9,3,"Enterprise","Hunter2025","16-May-25",58,90,107,4,2596,7086,79.1,43.8,14.8,""
"3330","Wheat",1310,10,"1310-W076","L098","W076",5,"W071_W080","L098-W076",1,"Treatment",10,12,8,2,5,"Enterprise","Hunter2025","16-May-25",57,89,104,1,2253,6151,79.7,47,14.9,""
"3331","Wheat",2052,29,"2052-W076","L038","W076",6,"W071_W080","L038-W076",1,"Treatment",29,38,24,9,4,"Enterprise","Hunter2025","16-May-25",56,100,103,1,2511,6855,78.8,44.5,14.9,""
"3332","Wheat",2136,25,"2136-W076","L018","W076",7,"W071_W080","L018-W076",2,"Treatment",25,41,29,2,5,"Enterprise","Hunter2025","16-May-25",55,83,103,1,2230,6088,79.2,44.3,15,""
"3333","Wheat",2486,26,"2486-W076","L038","W076",8,"W071_W080","L038-W076",2,"Treatment",26,52,36,4,1,"Enterprise","Hunter2025","16-May-25",59,103,107,4,2846,7769,80.1,44.2,15,""
"3334","Wheat",1649,12,"1649-W076","L078","W076",9,"W071_W080","L078-W076",1,"Treatment",12,24,15,4,2,"Enterprise","Hunter2025","16-May-25",58,92,107,4,2568,8796,79.5,46.4,15.2,""
"3335","Wheat",2256,25,"2256-W076","L078","W076",10,"W071_W080","L078-W076",2,"Treatment",25,45,29,6,5,"Enterprise","Hunter2025","16-May-25",57,90,104,1,2336,6378,79,45.8,15.3,""
"3336","Wheat",2741,20,"2741-W076","L098","W076",11,"W071_W080","L098-W076",2,"Treatment",20,62,40,4,5,"Enterprise","Hunter2025","16-May-25",56,89,103,1,2272,6204,79.7,43.4,15.3,""
"3337","Wheat",2873,8,"2873-W076","L028","W076",12,"W071_W080","L028-W076",2,"Treatment",8,66,38,8,3,"Enterprise","Hunter2025","16-May-25",58,91,107,1,2389,6523,79.9,48,15.3,""
"3338","Wheat",1216,25,"1216-W076","L088","W076",13,"W071_W080","L088-W076",1,"Treatment",25,9,5,8,5,"Enterprise","Hunter2025","16-May-25",57,90,105,3,2490,6799,78.5,47.8,15.4,""
"3339","Wheat",1400,21,"1400-W076","L008","W076",14,"W071_W080","L008-W076",1,"Treatment",21,15,11,5,1,"Enterprise","Hunter2025","16-May-25",57,91,105,3,2693,7353,79.4,46.7,15.5,""
"3340","Wheat",2910,30,"2910-W076","L008","W076",15,"W071_W080","L008-W076",2,"Treatment",30,67,42,9,5,"Enterprise","Hunter2025","16-May-25",57,88,105,4,2368,6466,79.1,45.1,15.5,""
"3341","Wheat",1243,3,"1243-W076","L068","W076",16,"W071_W080","L068-W076",1,"Treatment",3,10,1,9,3,"Enterprise","Hunter2025","16-May-25",56,80,104,4,1893,5169,79,46.9,15.6,""
"3342","Wheat",1651,10,"1651-W076","L048","W076",17,"W071_W080","L048-W076",1,"Treatment",10,24,14,4,5,"Enterprise","Hunter2025","16-May-25",59,96,107,4,2491,8531,79.2,46.5,15.6,""
"3343","Wheat",2244,24,"2244-W076","L058","W076",18,"W071_W080","L058-W076",2,"Treatment",24,44,29,5,4,"Enterprise","Hunter2025","16-May-25",56,87,103,1,2247,6134,78.8,42.7,15.6,""
"3344","Wheat",3415,26,"3415-W076","L068","W076",1,"W071_W080","L068-W076",1,"Treatment",26,9,6,8,1,"Enterprise","Clavet2025","8-May-25",59,98,106,3,2529,6904,80.8,46.8,15.8,""
"3345","Wheat",5351,30,"5351-W076","L088","W076",2,"W071_W080","L088-W076",2,"Treatment",30,76,48,9,5,"Enterprise","Clavet2025","8-May-25",60,94,109,3,3090,8436,81.2,47.9,16,""
"3346","Wheat",4564,25,"4564-W076","L018","W076",3,"W071_W080","L018-W076",2,"Treatment",25,48,29,9,5,"Enterprise","Clavet2025","8-May-25",59,88,107,1,2634,7192,80.6,47.8,16.1,""
"3347","Wheat",2301,21,"2301-W076","L048","W076",19,"W071_W080","L048-W076",2,"Treatment",21,46,29,7,1,"Enterprise","Hunter2025","16-May-25",54,75,105,1,1648,4498,79,45.9,16.2,""
"3348","Wheat",1039,22,"1039-W076","L028","W076",20,"W071_W080","L028-W076",1,"Treatment",22,3,5,2,2,"Enterprise","Hunter2025","16-May-25",56,94,106,1,2429,6631,78.7,47.3,16.3,""
"3349","Wheat",4504,24,"4504-W076","L048","W076",4,"W071_W080","L048-W076",2,"Treatment",24,46,29,7,4,"Enterprise","Clavet2025","8-May-25",58,90,109,1,2610,7125,80.4,47,16.3,""
"3350","Wheat",3821,21,"3821-W076","L078","W076",5,"W071_W080","L078-W076",1,"Treatment",21,23,17,3,1,"Enterprise","Clavet2025","8-May-25",61,94,107,3,2269,6196,80.9,45.3,16.4,""
"3351","Wheat",3376,5,"3376-W076","L028","W076",6,"W071_W080","L028-W076",1,"Treatment",5,7,1,6,5,"Enterprise","Clavet2025","8-May-25",55,77,106,4,1929,5267,80.1,45,16.7,""
"3352","Wheat",4204,17,"4204-W076","L038","W076",7,"W071_W080","L038-W076",1,"Treatment",17,36,22,7,2,"Enterprise","Clavet2025","8-May-25",57,85,106,3,2361,6446,80.3,46,16.7,""
"3353","Wheat",5010,11,"5010-W076","L098","W076",8,"W071_W080","L098-W076",2,"Treatment",11,64,39,6,1,"Enterprise","Clavet2025","8-May-25",58,87,107,1,2832,7732,80.7,48.4,16.8,""
"3354","Wheat",5359,22,"5359-W076","L028","W076",9,"W071_W080","L028-W076",2,"Treatment",22,76,47,9,2,"Enterprise","Clavet2025","8-May-25",58,91,107,3,2844,7765,80.6,47.6,16.8,""
"3355","Wheat",5136,5,"5136-W076","L008","W076",10,"W071_W080","L008-W076",2,"Treatment",5,68,43,1,5,"Enterprise","Clavet2025","8-May-25",57,85,108,4,2711,7400,80.7,45.9,16.9,""
"3356","Wheat",5195,6,"5195-W076","L058","W076",11,"W071_W080","L058-W076",2,"Treatment",6,70,44,3,1,"Enterprise","Clavet2025","8-May-25",56,82,106,3,2676,7306,79.8,44.3,17,""
"3357","Wheat",3505,5,"3505-W076","L088","W076",12,"W071_W080","L088-W076",1,"Treatment",5,12,7,2,5,"Enterprise","Clavet2025","8-May-25",56,78,106,4,1968,5373,79.5,48.5,17.1,""
